,content,date,id
334,凭借优秀的业绩表现，富国消费主题获得银河证券三年期最高五星评级,20210111,16198932
335,此外，王园园管理的另一只成立于2019年3月20日的富国品质生活业绩表现同样出色，过去一年净值增长率为81.27％，同类基金排名第3,20210111,16198932
336,此次，对于新产品富国价值创造（主代码：011099）的行业配置，王园园将以大消费板块作为稳健基石类配置，以医药把握人口老龄化机会，以科技把握创新周期机会,20210111,16198932
337,富国基金2021年权益投资策略会,20210111,16199437
338,新年首个交易日(1月4日)，广发、富国、景顺长城旗下三只主动权益类基金发售，均一日售罄达到募集规模上限，并采取了比例配售，根据基金公司公告，三只基金当天合计吸引了近500亿元资金认购,20210111,16199441
339,如何把握住这个投资风口，去挖掘其中的投资红利?近期，拟由富国“大消费女神”王园园管理的富国价值创造(主代码：011099)于1月11日正式发行，在消费升级大趋势下，为关注大消费、科技和医药等投资方向的投资者提供了新的资产配置工具,20210111,16199449
340,公开资料显示，拟任基金经理是素有“大消费女神”之称的王园园，自2012年毕业后一直专注消费领域的投资研究，2017年起任基金经理并开始管理富国消费主题,20210111,16199449
341,海通证券数据显示，该产品近3年业绩同类排名前3%;其2019年3月起管理的富国品质生活近一年业绩排名也处于同类前7%,20210111,16199449
342,银河证券基金研究中心数据显示，截至12月25日，富国消费主题近三年净值增长率为146.76%，同期业绩比较基准收益率为26.88%，实现了119.88%超越基准回报,20210111,16199449
343,对于此次发行的新产品富国价值创造(主代码：011099)，王园园表示，首先选择具有发展潜力的优质行业，精选有优秀管理层、较好发展规划、较强执行力的上市公司,20210111,16199449
344,作为公募基金中的“老十家”之一，富国基金在2020年向基金持有人交了一份满意的答卷,20210111,16199449
345,"海通证券数据显示，截至2020年三季度末，富国基金凭借其优异的投资管理能力,权益、固收业绩均强势领跑大型基金公司，旗下权益产品近一年平均收益率58.92%，在权益类大型公司中排名2/12",20210111,16199449
346,1月11日早盘，富国基金如何转换，看图，三部曲，搞定！富国基金,20210111,16199640
347,"#F04142;"">富国基金朱少醒的天惠精选成长</span>：</p><div",20210111,16199753
348,"src=""https://s0.pstatp.com/tt_player/tt.player.js?v=20160723""></script></p><p></p>富国基金",20210111,16200016
349,富国基金,20210111,16200022
350,富国、南方今天首发的基金，就这个点已经分别认购超百亿，百分百按比例配售……新基金来势如此凶猛，还期待抱团瓦解？预测泡沫什么时候破裂没意义，而且泡沫的破裂从来不在一夜间，破裂前就有很多征兆,20210111,16200172
351,"target=""_blank"">富国基金</a></span>、<span",20210111,16200217
352,"data-code=""106,IVZ"">景顺</span>长城基金、富国基金均发布旗下<span",20210111,16200217
353,据悉，富国均衡优选混合、中欧悦享生活混合、广发兴诚混合、<span,20210111,16200217
354,份额发售公告显示，广发兴诚混合、富国均衡优选混合的募集上限分别为120亿元、100亿元，而中欧悦享生活混合、景顺长城核心招景混合的募集上限则为80亿元,20210111,16200217
355,同时还得做个说明，这只基金十年收益排行靠前，并不代表它12年14年的收益也是第一，实际上成立以来，基金的收益约为1300%，从15年的角度看，相比较收益更好的基金也是有，比如朱先生的富国天惠，10年不过是个统计数字，不要过于较真儿,20210111,16200249
356,@富国基金,20210111,16200884
357,富国天惠,20210111,16201074
358,"#A0A3AC;"">富国基金2021年权益投资策略会</span></p><p",20210111,16201468
359,李岚君）1月11日，由富国基金“大消费女神”王园园管理的富国价值创造基金正式发行,20210111,16202323
360,记者综合多处渠道消息，富国价值创造基金认购踊跃，一个多小时就已超过90亿元募集金额的限额,20210111,16202323
361,公开资料显示，拟任基金经理是素有“大消费女神”之称的王园园，自2012年毕业后一直专注消费领域的投资研究，2017年起任基金经理并开始管理富国消费主题,20210111,16202323
362,海通证券数据显示，该产品近3年业绩同类排名前3%；其2019年3月起管理的富国品质生活近一年业绩排名也处于同类前7%,20210111,16202323
363,银河证券基金研究中心数据显示，截至12月25日，富国消费主题近三年净值增长率为146.76%，同期业绩比较基准收益率为26.88%，实现了119.88%超越基准回报,20210111,16202323
364,上午渠道消息称，才卖了一个多小时，富国价值创造“吸金”已经超过募集金额，认购十分踊跃！,20210111,16202569
365,富国价值创造拟由王园园担纲,20210111,16202569
366,富国价值创造由富国基金经理王园园拟任基金经理,20210111,16202569
367,2015年来到富国基金，2017年6月起任基金经理,20210111,16202569
368,她管理时间最长的富国消费主题，过去3年净值增长率超过162%,20210111,16202569
369,信息显示，在以国内大循环为主体、国内国际双循环相互促进新发展格局下，富国价值创造重点关注消费、医药和科技领域的投资价值,20210111,16202569
370,富国价值创造将以消费作为稳健基石类配置，以医药把握人口老龄化机会，以科技把握创新周期机会，通过深度前瞻研究，积极关注消费升级、商业模式创新和龙头公司壁垒红利三大投资方向,20210111,16202569
371,<p>1月11日，由富国基金“大消费女神”王园园管理的富国价值创造基金正式发行,20210111,16202659
372,"0px;""><strong>2、富国沪港深价值精选（001371）</strong></p><p",20210111,16203005
373,"0px;""><strong>3、富国中国中小盘（100061）</strong></p><p",20210111,16203005
374,"0px;"">如果选择在自己熟悉的范围内，搭配基金经理专业管理，即自己的能力圈+基金经理的能力圈，同时可以获得非常不错的投资收益，这就非常不错，可以考虑富国沪港深价值精选",20210111,16203005
375,对于愿意承担这部分风险，期待港股大幅修复的朋友可以考虑富国中国中小盘,20210111,16203005
376,</p><p>如果想要这么高的收益也能承受本金的损失，建议买优质股票或者优质基金</p><p>根据历史的数据来看，优质股票一年涨40%-50%是很有可能的，比如贵州茅台、云南白药、中国平安等近几年都是翻了很多倍的股票</p><p>另外优质基金也是有可能的，就像去年涨40%以上的基金很多，尤其是医疗板块和科技板块</p><p>当然我们买股票和基金决不能只看短期涨幅，而且做投资决不能想着短期暴富，我们要从长远利益出发，就算年化20%，10年也能接近8倍了再10年就更多了64倍，只要学会慢慢变富绝对能赚大钱！比如华夏大盘精选混合、兴全趋势投资混合、富国天惠成长等都是15年左右30-40倍,20210111,16203067
377,富国基金,20210111,16203284
378,朱少醒网页链接富国基金,20210111,16203284
379,1月11日，由富国基金“大消费女神”王园园管理的富国价值创造基金正式发行,20210111,16203285
380,综合多处渠道消息，富国价值创造基金认购踊跃，一个多小时就已超过90亿元募集金额的限额,20210111,16203285
381,富国基金,20210111,16203285
382,富国中证消费50ETF</strong></p><div,20210111,16203574
383,</p><p>他的代表性基金富国天惠成长，15年21倍的收益回报，完全靠朱少醒一己之力,20210111,16203596
384,富国天惠也是目前市面上唯一一只中间从来没有更换过基金经理的20倍牛基,20210111,16203596
385,而从富国天惠这只基金的前十大重仓股来看，他没有激进的押注一个行业，也是均衡持仓多个行业,20210111,16203596
386,没有最爆只有更爆，上周是2021年首周，A股市场喜迎开门红，本周一刚刚开盘，爆款基金以更快的速度涌现，早间开盘仅1小时，渠道就传来富国价值创造、南方阿尔法发行规模已超募集上限的消息，两只“日光基”已经诞生,20210111,16203807
387,截止午间收盘，渠道消息显示，今日正式首发的新基金中，南方阿尔法混合募集金额超过210亿元，富国价值创造募集已超180亿，博时汇兴回报一年持有“吸金”过百亿，易方达战略新兴产业和工银瑞信圆丰三年持有基金募集规模也有100亿左右，5只爆款基金半日合计销售约700亿！,20210111,16203807
388,富国价值创造也在今日上午引爆各大销售渠道，有渠道人士透露，富国价值创造开盘1小时突破80亿募集上限，截止中午，该基金销售金额超过180亿元,20210111,16203807
389,月起加入富国基金，也是先从行业研究员做起，2017,20210111,16203807
390,月起开始陆续担任富国消费主题、富国品质生活等多只基金的基金经理,20210111,16203807
391,王园园长期深耕食品饮料、商贸零售、轻工和农业等大消费板块，富国消费主题混合基金近三年收益率162.69%，位居同类基金前100名,20210111,16203807
392,富国均衡优选认购资金约为107亿元,20210111,16203807
393,</p><p>截至1月11日上午12点，南方阿尔法首募规模已经超过210亿元，该基金募集上限为80亿元，据渠道透露，该基金预计配售比为20%-30%；富国价值创造首募规模超180亿元，也已超过90亿元的募集上限,20210111,16203873
394,除此之外，广发兴诚混合基金、富国均衡优选混合型基金和中欧悦享生活混合型基金等均一日售罄,20210111,16203873
395,</p><p>与此同时，更多的爆款产品在排队入场，包括易方达基金刘武、富国基金王园园、海富通基金周雪军、南方基金章晖、工银瑞信袁芳、国泰基金程洲、景顺长城基金詹成、大成基金李博、中庚基金丘栋荣等知名基金经理管理的新产品都将集中亮相,20210111,16203873
396,跟踪这一指数的基金为富国中证医药50ETF,20210111,16203906
397,追踪这一指数的产品是富国中证军工龙头ETF（512710）</p><p,20210111,16203906
398,1月11日，本周41只新基金发行，涉及易方达、嘉实、南方、汇添富、博时、工银瑞信、银华、华夏、富国、国寿安保、银河、天弘、华安、上投摩根、海富通、万家、国泰、创金合信、中融、大成、国投瑞银等32家基金公司,20210111,16204071
399,其中，值得关注的有袁芳管理的工银圆丰三年持有期混合、邱栋荣管理的中庚价值品质一年持有期混合、王园园管理的富国价值创造混合、刘武管理的易方达战略新兴产业股票、章晖管理的南方阿尔法混合、刘江、叶盛管理的汇添富稳健添益一年持有混合、倪斌管理的华安中证新能源汽车ETF、周学军管理的海富通均衡甄选混合、詹成管理的景顺长城产业趋势混合、张金涛、胡宇飞管理的嘉实港股优势混合、程洲管理的国泰通利9个月持有期等,20210111,16204071
400,其中，南方阿尔法首募规模已超210亿，而其募集上限为80亿；富国价值创造首募规模超180亿，超90亿募集上限；博时汇兴回报一年持有、工银圆丰三年和易方达战略新兴首募规模也分别超过100亿、80亿和55亿,20210111,16204187
401,4.少量补仓新能源（富国新能车+农银汇理），个人仓位低加的少类似定投，中长期看好！,20210111,16205066
402,"#A0A3AC;""><br>第八名：富国基金</span></p><div",20210111,16205261
403,"class=""pgc-img-caption"">富国基金</p></div><p",20210111,16205261
404,现任富国基金管理有限公司副总经理兼权益投资部总经理兼基金经理,20210111,16205261
405,"曾任华夏证券研究所分析师,2000年6月起就职于富国基金管理有限公司,历任富国基金管理有限公司研究策划部分析师、产品开发主管、基金经理助理、基金经理、研究部总经理兼基金经理、总经理助理兼研究部总经理兼基金经理、总经理助理兼权益投资部总经理兼基金经理",20210111,16205261
406,"2004年6月至2005年8月任富国天益价值基金经理助理,2005年11月起任富国天惠精选成长基金经理,2008年11月起同时担任汉盛基金经理",20210111,16205261
407,"start"">李元博先生:硕士,自2009年9月至2010年12月在湘财证券有限责任公司任研究员;自2010年12月至2011年9月在天治基金管理有限公司任研究员;自2011年9月至2015年7月在汇丰晋信基金管理有限公司任研究员、基金经理;2015年7月加入富国基金管理有限公司,2015年11月起任富国高新技术产业混合型证券投资基金基金经理,2016年6月起任富国创新科技混合型证券投资基金基金经理,2019年5月起任富国科技创新灵活配置混合型证券投资基金基金经理",20210111,16205261
408,2019年6月起任富国科创主题3年封闭运作灵活配置混合型证券投资基金基金经理,20210111,16205261
409,2020年7月27日起任富国创新趋势股票型证券投资基金基金经理,20210111,16205261
410,2020年07月29日担任富国科创板两年定期开放混合型证券投资基金基金经理,20210111,16205261
411,除此之外，广发兴诚混合基金、富国均衡优选混合型基金和中欧悦享生活混合型基金等均一日售罄,20210111,16205426
412,没有最爆只有更爆，上周是2021年首周，A股市场喜迎开门红，本周一刚刚开盘，爆款基金以更快的速度涌现，早间开盘仅1小时，渠道就传来富国价值创造、南方阿尔法发行规模已超募集上限的消息，两只“日光基”已经诞生,20210111,16205455
413,截止午间收盘，渠道消息显示，今日正式首发的新基金中，南方阿尔法混合募集金额超过210亿元，富国价值创造募集已超180亿，博时汇兴回报一年持有“吸金”过百亿，易方达战略新兴产业和工银瑞信圆丰三年持有基金募集规模也有100亿左右，5只爆款基金半日合计销售约700亿！,20210111,16205455
414,富国价值创造也在今日上午引爆各大销售渠道，有渠道人士透露，富国价值创造开盘1小时突破80亿募集上限，截止中午，该基金销售金额超过180亿元,20210111,16205455
415,月起加入富国基金，也是先从行业研究员做起，2017,20210111,16205455
416,月起开始陆续担任富国消费主题、富国品质生活等多只基金的基金经理,20210111,16205455
417,王园园长期深耕食品饮料、商贸零售、轻工和农业等大消费板块，富国消费主题混合基金近三年收益率162.69%，位居同类基金前100名,20210111,16205455
418,富国均衡优选认购资金约为107亿元,20210111,16205455
419,截至1月11日上午12点，南方阿尔法首募规模已经超过210亿元，该基金募集上限为80亿元，据渠道透露，该基金预计配售比为20%-30%；富国价值创造首募规模超180亿元，也已超过90亿元的募集上限,20210111,16205476
420,除此之外，广发兴诚混合基金、富国均衡优选混合型基金和中欧悦享生活混合型基金等均一日售罄,20210111,16205476
421,与此同时，更多的爆款产品在排队入场，包括易方达基金刘武、富国基金王园园、海富通基金周雪军、南方基金章晖、工银瑞信袁芳、国泰基金程洲、景顺长城基金詹成、大成基金李博、中庚基金丘栋荣等知名基金经理管理的新产品都将集中亮相,20210111,16205476
422,据悉，具有“大消费女神”之称的基金经理王园园近期拟担纲的富国价值创造（主代码：011099）将于1月11日发行，作为一名深耕大消费领域超过8年的基金经理，旗下管理的多只基金业绩表现优秀,20210111,16205990
423,银河证券基金研究中心数据显示，截至12月11日，王园园自2017年6月16日管理的富国消费主题，过去一年、过去两年、过去三年基金净值增长率分别为70.38％、183.14％和144.45％，均大幅跑赢同类偏股型基金（股票上下限60％—95％）（A类）51.10％、110.81％和68.14％的平均涨幅，同时位居同类基金前1/4,20210111,16205990
424,凭借优秀的业绩表现，富国消费主题获得银河证券三年期最高五星评级,20210111,16205990
425,此外，王园园管理的另一只成立于2019年3月20日的富国品质生活业绩表现同样出色，过去一年净值增长率为81.27％，同类基金排名第3,20210111,16205990
426,此次，对于新产品富国价值创造（主代码：011099）的行业配置，王园园将以大消费板块作为稳健基石类配置，以医药把握人口老龄化机会，以科技把握创新周期机会,20210111,16205990
427,从多个渠道获悉，截至上午12点，南方阿尔法首募规模已经超过210亿，而其募集上限为80亿，据渠道透露该基金预计配售比为20%-30%；富国价值创造首募规模超180亿，已超过90亿募集上限；此外，博时汇兴回报一年持有、工银圆丰三年和易方达战略新兴首募规模也分别超过100亿、80亿和55亿,20210111,16206416
428,上午渠道消息称，才卖了一个多小时，富国价值创造“吸金”已经超过募集金额，认购十分踊跃！,20210111,16206653
429,富国价值创造拟由王园园担纲,20210111,16206653
430,富国价值创造由富国基金经理王园园拟任基金经理,20210111,16206653
431,2015年来到富国基金，2017年6月起任基金经理,20210111,16206653
432,她管理时间最长的富国消费主题，过去3年净值增长率超过162%,20210111,16206653
433,信息显示，在以国内大循环为主体、国内国际双循环相互促进新发展格局下，富国价值创造重点关注消费、医药和科技领域的投资价值,20210111,16206653
434,富国价值创造将以消费作为稳健基石类配置，以医药把握人口老龄化机会，以科技把握创新周期机会，通过深度前瞻研究，积极关注消费升级、商业模式创新和龙头公司壁垒红利三大投资方向,20210111,16206653
435,$富国中证红利指数增强(F100032)$,20210111,16206696
436,记者从多个渠道获悉，截至上午12点，南方阿尔法首募规模已经超过210亿，而其募集上限为80亿，据渠道透露该基金预计配售比为20%-30%；富国价值创造首募规模超180亿，已超过90亿募集上限；此外，博时汇兴回报一年持有、工银圆丰三年和易方达战略新兴首募规模也分别超过100亿、80亿和55亿,20210111,16206719
437,财联社记者从多个渠道获悉，截至上午12点，南方阿尔法首募规模已经超过210亿，而其募集上限为80亿，据渠道透露该基金预计配售比为20%-30%；富国价值创造首募规模超180亿，已超过90亿募集上限；此外，博时汇兴回报一年持有、工银圆丰三年和易方达战略新兴首募规模也分别超过100亿、80亿和55亿,20210111,16206724
438,财联社记者从多个渠道获悉，截至上午12点，南方阿尔法首募规模已经超过210亿，而其募集上限为80亿，据渠道透露该基金预计配售比为20%-30%；富国价值创造首募规模超180亿，已超过90亿募集上限；此外，博时汇兴回报一年持有、工银圆丰三年和易方达战略新兴首募规模也分别超过100亿、80亿和55亿,20210111,16206729
439,刚发现之前买的一个分级基金深成指B被折算了（是吧…），现在一脸懵圈，不记得当时买了多少，多少钱买的…现在显示成本为零…分级基金富国基金鹏华基金国泰基金兴全基金招商基金银华基金中信保诚,20210111,16206754
440,值得关注的是，认购股东刘玮巍、富国基金等均长期持有上市公司股份，体现出公司的长期价值被部分投资者的认可,20210111,16206935
441,截至去年年末，首批6只新三板公募基金全部实现了正收益，富国积极成长一年收益率为41.51%，位列第一；排名第二和第三的汇添富创新增长一年定开A和华夏成长精选6个月定开A回报分别为27.92%和26.99%,20210111,16207118
442,"src=""https://s0.pstatp.com/tt_player/tt.player.js?v=20160723""></script></p><p>富国价值创造混合型基金（代码：A类011099、C类011100）",20210111,16207241
443,“大消费”女神王园园掌管1月11日起重磅发行！</p>富国基金,20210111,16207241
444,富国价值创造募集已超180亿,20210111,16207307
445,1月4日，新年第一个交易日，10只主动偏股型基金齐发，广发基金、中欧基金、景顺长城基金、富国基金旗下4只基金“一日售罄”,20210111,16207890
446,截至上午12点，南方阿尔法首募规模已经超过210亿，而其募集上限为80亿，据渠道透露该基金预计配售比为20%-30%；富国价值创造首募规模超180亿，已超过90亿募集上限；此外，博时汇兴回报一年持有、工银圆丰三年和易方达战略新兴首募规模也分别超过100亿、80亿和55亿,20210111,16207924
447,"8px;"">富国中证新能源汽车",20210111,16207936
448,富国军工一哥章旭峰：军工上行的空间或依然存在,20210111,16209038
449,#歼20首飞十周年#富国基金,20210111,16209038
450,发布最新定投信息，买入华宝创新混合(000601)、富国互联科技股票(006751)、创金合信医疗保健股票A(003230)、华安中证全指证券公司指数(160419)、华安黄金易ETF联接A(000216)、嘉实港股通新经济指数A(501311)、银华体育文化混合(003397)、南方香港成长(001691)、富国蓝筹精选股票(007455)，卖出长信军工量化混合(002983)、博时军工主题股票(004698)、天弘医疗健康混合C(001559),20210111,16209096
451,</strong>1月份已经募集完毕权益基金规模超过700亿份，其中有5只规模超过100亿份，分别是银华心佳两年持有期(基金经理李晓星)、广发兴诚A(基金经理郑澄然，孙迪)、鹏华汇智优选A(基金经理梁浩，聂毅翔)前海开源优质企业(基金经理曲扬)、富国均衡优选(基金经理杨栋),20210111,16209270
452,新发基金南方阿尔法、富国价值、博时汇兴、易方达战略、工银瑞信圆丰一上午狂卖700亿,20210111,16209313
453,class='ori_titlesource'>原标题：富国价值创造基金半日大卖90亿元</p><p,20210111,16209464
454,李岚君）1月11日，由富国基金“大消费女神”王园园管理的富国价值创造基金正式发行,20210111,16209464
455,记者综合多处渠道消息，富国价值创造基金认购踊跃，一个多小时就已超过90亿元募集金额的限额,20210111,16209464
456,公开资料显示，拟任基金经理是素有“大消费女神”之称的王园园，自2012年毕业后一直专注消费领域的投资研究，2017年起任基金经理并开始管理富国消费主题,20210111,16209464
457,id=quote_sh600837></span>数据显示，该产品近3年业绩同类排名前3%；其2019年3月起管理的富国品质生活近一年业绩排名也处于同类前7%,20210111,16209464
458,银河证券基金研究中心数据显示，截至12月25日，富国消费主题近三年净值增长率为146.76%，同期业绩比较基准收益率为26.88%，实现了119.88%超越基准回报,20210111,16209464
459,比如私募界的但斌、林园、冯柳等；公募界的易方达的张坤、富国的朱少醒、景顺的刘彦春等，这些都是经历了十几二十年的老手，经历了多轮牛熊考验，都取得了超越市场的长期回报,20210111,16209490
460,其中，富国价值创造认购突破240亿元，南方阿尔法认购破200亿元，工银圆丰三年突破130亿元,20210111,16209538
461,@今日话题@富国基金@一品布衣@lanse001@William_机械师@爱眉小札@沉默元素@浊烛@稷下小鱼@辛无疾@bgcui2014决胜@江中一叶蝶@托尼张@月下寒漪@建筑工人陈志锋@南侠赵云@蓝色天鹅绒@魅力小财妞@水土阳光之逆行者@老黑01,20210111,16209573
462,基金经理周应波当之无愧是科技类基金排名第一，徐炎排名第二，有些让人意外，媒体对许炎管理基金的评价是“跌时有度，涨时有力”的稳重，富国李元博排在了第3名，冯明远由于投资年限是4.23年短于李元博，因此有些不公平，不过两者排名基本是相当的，第五名是嘉实的归凯，第六是是宝盈基金的李进，第七则是广发的刘格菘,20210111,16209803
463,第三，如果非要买，选哪只基？大家可以翻翻我之前的头条，我有说过，我买的是富国军工混合和前海开源中航军工，富国军工混合相对来讲更适合大家！其他的我没研究！,20210111,16210060
464,本周一，仅半天时间，南方阿尔法、富国价值创造等多只基金便吸金超过百亿元,20210111,16210071
465,1月4日，广发兴诚A、景顺长城核心招景、富国均衡优选、中欧悦享生活A四只基金一日售罄，均启动比例配售,20210111,16210071
466,据渠道消息，截至12点，南方阿尔法首募规模已经超过210亿，超过其80亿的募集上限，富国价值创造募集规模超过180亿元，超过其90亿的募集上限,20210111,16210071
467,比如中庚基金的丘栋荣、富国基金王园园、工银瑞信基金的袁芳、南方基金的章晖等，均是较为知名的基金经理,20210111,16210071
468,"#EF5C3B;"">1、新能源：汇添富/富国新能源</span></strong></p><p",20210111,16210194
469,富国创新科技混合（002692）/天弘中证电子C</span></strong></p><p,20210111,16210194
470,"#EF5C3B;"">3、军工：鹏华中证国防指数分级、富国军工C</span></strong></p><p",20210111,16210194
471,没有最爆只有更爆，上周是2021年首周，A股市场喜迎开门红，本周一刚刚开盘，爆款基金以更快的速度涌现，早间开盘仅1小时，渠道就传来富国价值创造、南方阿尔法发行规模已超募集上限的消息，两只“日光基”已经诞生,20210111,16210680
472,截止午间收盘，渠道消息显示，今日正式首发的新基金中，南方阿尔法混合募集金额超过210亿元，富国价值创造募集已超180亿，博时汇兴回报一年持有“吸金”过百亿，易方达战略新兴产业和工银瑞信圆丰三年持有基金募集规模也有100亿左右，5只爆款基金半日合计销售约700亿！,20210111,16210680
473,富国价值创造也在今日上午引爆各大销售渠道，有渠道人士透露，富国价值创造开盘1小时突破80亿募集上限，截止中午，该基金销售金额超过180亿元,20210111,16210680
474,拟任基金经理王园园先后在安信证券及国联安基金担任研究员；2015年4月起加入富国基金，也是先从行业研究员做起，2017年6月起开始陆续担任富国消费主题、富国品质生活等多只基金的基金经理,20210111,16210680
475,富国均衡优选认购资金约为107亿元,20210111,16210680
476,富国中证体育产业指数,20210111,16210764
477,今天，仅用半天时间，工银圆丰三年持有期混合认购金额已近80亿元，预计将提前结束募集并大概率启动比例配售，富国价值创造截至中午认购资金近180亿元，南方阿尔法认购资金超210亿元，博时汇兴回报一年持有期、易方达战略新兴产业认购资金均超百亿元,20210111,16210876
478,据销售渠道消息，富国价值创造1小时突破募集上限90亿元，截至收盘认购资金超300亿元，主渠道建设银行募集资金超百亿元,20210111,16210876
479,拟任基金经理王园园以消费投资见长，富国价值创造将重点关注消费、医药和科技领域的投资机会,20210111,16210876
480,汇添富优质成长A、工银高质量成长A、富国创新趋势收益率在3成以上，分别为36.80%、32.83%、31.39%，三只基金成立于去年5月、6月和7月,20210111,16211468
481,其中，南方阿尔法首募规模已经超过400亿，富国价值创造首募规模近300亿元，工银圆丰三年首募规模超150亿元,20210111,16211703
482,<p>继上周出现多只爆款基金一日售罄之后，本周一又有多只爆款基金诞生，截至下午4时，据记者最新了解，南方阿尔法的认购金额超过400亿元，富国价值创造的认购金额超过300亿元，工银瑞信圆丰三年持有认购金额超过150亿元，易方达战略新兴产业和博时汇兴回报一年持有的认购金额也都超过了100亿元，今天单单这几只基金，吸金已经过千亿,20210111,16211806
483,其中，富国价值创造认购突破240亿元，南方阿尔法认购破200亿元，工银圆丰三年突破130亿元,20210111,16211875
484,接着写两个基金经理，富国基金的李元博和融通基金的邹曦，二人特点较为鲜明，前者偏科技行业，后者偏基建行业,20210111,16212086
485,</p><p><strong>一、富国基金——李元博</strong></p><div,20210111,16212086
486,"class=""pgc-img-caption""></p></div><p>李元博2015年7月加入富国，目前在管的基金有六只——高新技术产业、创新科技A、科技创新、科创主题3年、创新趋势、科创板两年定开，我们以管理较久的<span",20210111,16212086
487,其中，南方阿尔法首募规模已经超过400亿，富国价值创造首募规模近300亿元，工银圆丰三年首募规模超150亿元,20210111,16212260
488,其中，南方阿尔法首募规模已经超过400亿，富国价值创造首募规模近300亿元，工银圆丰三年首募规模超150亿元,20210111,16212554
489,每经编辑：叶峰</p><p>继上周出现多只爆款基金一日售罄之后，本周一又有多只爆款基金诞生，截至下午4时，据记者最新了解，南方阿尔法的认购金额超过400亿元，富国价值创造的认购金额超过300亿元，工银瑞信圆丰三年持有认购金额超过150亿元，易方达战略新兴产业和博时汇兴回报一年持有的认购金额也都超过了100亿元，今天单单这几只基金，吸金已经过千亿,20210111,16212666
490,上周新发行基金共计39只，总发行份额达874.25亿份，其中银华心佳两年持有期、鹏华汇智优选A、富国均衡优选占据前三位,20210111,16212800
491,"class=""highlight-text"">上周（2021.1.4-2021.1.8）新成立39只基金</strong></p><p>上周新发行基金共计39只，总发行份额达874.25亿份，其中银华心佳两年持有期、鹏华汇智优选A、富国均衡优选占据前三位",20210111,16212800
492,其中，富国价值创造认购突破240亿元，南方阿尔法认购破200亿元，工银圆丰三年突破130亿元,20210111,16213334
493,截至下午5时，据记者最新了解，南方阿尔法的认购金额超过400亿元，富国价值创造的认购金额超过300亿元，工银瑞信圆丰三年持有认购金额超过150亿元，易方达战略新兴产业和博时汇兴回报一年持有的认购金额也都超过了100亿元，可以说，今天单单这几只基金，吸金已经过千亿,20210111,16213388
494,还有富国基金的富国价值创造，募集规模上限定在了90亿元，但截至下午5时，据记者最新了解，认购金额已经超过了300亿元；而有三年持有期的工银瑞信圆丰三年持有，今日也已经销售了超过150亿元,20210111,16213388
495,新调入了富国高端制造行业,20210111,16213535
496,相同理由新调入了富国高端制造行业和国富沪港深成长精选,20210111,16213535
497,其中，消费女神王圆圆的新基富国价值仅一小时就募集了90亿.王圆圆任职三年，掌管的富国消费三年涨幅162.69%，成绩斐然,20210111,16213784
498,1月4日，新年第一个交易日，10只主动偏股型基金齐发，广发基金、中欧基金、景顺长城基金、富国基金旗下4只基金“一日售罄”,20210111,16214279
499,截至上午12点，南方阿尔法首募规模已经超过210亿，而其募集上限为80亿，据渠道透露该基金预计配售比为20%-30%；富国价值创造首募规模超180亿，已超过90亿募集上限；此外，博时汇兴回报一年持有、工银圆丰三年和易方达战略新兴首募规模也分别超过100亿、80亿和55亿,20210111,16214279
500,富国价值创造基金半日大卖90亿元,20210111,16214279
501,1月11日，由富国基金“大消费女神”王园园管理的富国价值创造基金正式发行,20210111,16214279
502,富国价值创造基金认购踊跃，一个多小时就已超过90亿元募集金额的限额,20210111,16214279
503,"炒股还在亏损的话，买些基金吧，今天大致翻了一百多只基金，选了几只中正平和的基金，跑赢大盘的问题不会太大，亏损的朋友可以参考，163417,兴全合宜，001000中欧明睿，002563泓德泓汇，100060，富国高新",20210111,16214349
504,偏好经理公司：易方达、兴全、交银、富国、工银瑞信、景顺长城、中欧、嘉实,20210111,16214361
505,富国周期优势混合,20210111,16214361
506,其中，富国价值创造认购突破240亿元，南方阿尔法认购破200亿元，工银圆丰三年突破130亿元,20210111,16214625
507,截止午间收盘，渠道消息显示，今日正式首发的新基金中，南方阿尔法混合募集金额超过210亿元，富国价值创造募集已超180亿，博时汇兴回报一年持有“吸金”过百亿，易方达战略新兴产业和工银瑞信圆丰三年持有基金募集规模也有100亿左右，5只爆款基金半日合计销售约700亿！（中国基金报）,20210111,16214655
508,除此之外，广发兴诚混合基金、富国均衡优选混合型基金和中欧悦享生活混合型基金等均一日售罄,20210111,16214655
509,基金经理周应波当之无愧是科技类基金排名第一，徐炎排名第二，有些让人意外，媒体对许炎管理基金的评价是“跌时有度，涨时有力”的稳重，富国李元博排在了第3名，冯明远由于投资年限是4.23年短于李元博，因此有些不公平，不过两者排名基本是相当的，第五名是嘉实的归凯，第六是是宝盈基金的李进，第七则是广发的刘格菘,20210111,16214728
510,截止午间收盘，渠道消息显示，今日正式首发的新基金中，南方阿尔法混合募集金额超过210亿元，富国价值创造募集已超180亿，博时汇兴回报一年持有“吸金”过百亿，易方达战略新兴产业和工银瑞信圆丰三年持有基金募集规模也有100亿左右，5只爆款基金半日合计销售约700亿！（中国基金报）,20210111,16215064
511,除此之外，广发兴诚混合基金、富国均衡优选混合型基金和中欧悦享生活混合型基金等均一日售罄,20210111,16215064
